"X"	"p"	"dist"
2	0.1665	103.1
2	0.1998	103.1
2	0.13718	103.1
2	0.15308	103.1
2	0.2336	103.1
2	0.26292	103.1
1	0.07406	103.1
1	0.10089	103.2
2	0.25994	103.2
2	0.08648	103.2
1	0.16551	103.2
2	0.09742	103.2
3	0.40408	103.2
1	0.05865	103.2
3	0.1337	103.2
1	0.09443	103.2
1	0.12922	103.2
3	0.29076	103.2
2	0.25646	103.2
2	0.35239	103.2
1	0.10586	103.3
2	0.08946	103.3
2	0.18091	103.4
2	0.1998	103.4
2	0.15954	103.4
2	0.39463	103.4
1	0.05616	103.4
3	0.11332	103.5
1	0.15109	103.5
2	0.18837	103.5
3	0.46074	103.5
3	0.44781	103.5
3	0.45278	103.5
3	0.48658	103.5
1	0.21123	103.6
2	0.15606	103.6
2	0.29076	103.6
3	0.35586	103.6
3	0.32505	103.6
3	0.34394	103.6
1	0.10139	103.6
3	0.37972	103.6
3	0.31262	103.6
3	0.44135	103.6
2	0.39463	103.6
3	0.45875	103.6
3	0.4503	103.6
3	0.40209	103.6
2	0.33598	103.6
2	0.37376	103.6
2	0.3161	103.6
2	0.3494	103.7
2	0.32803	103.8
2	0.42545	103.8
1	0.37425	103.8
2	0.42097	103.8
1	0.15358	103.8
2	0.23509	103.8
1	0.06412	103.8
1	0.09245	103.8
1	0.0825	103.8
1	0.06958	103.9
2	0.17793	103.9
1	0.06312	103.9
2	0.39364	103.9
1	0.18887	104
2	0.37525	104
2	0.09742	104
1	0.09095	104
3	0.39662	104
3	0.22366	104
1	0.06561	104
3	0.43936	104
2	0.08151	104.1
1	0.15706	104.1
1	0.10785	104.1
3	0.49105	104.1
2	0.17744	104.2
2	0.09145	104.2
1	0.05815	104.2
2	0.39165	104.2
2	0.24901	104.2
2	0.25646	104.3
3	0.47416	104.3
2	0.18439	104.3
3	0.31362	104.3
1	0.09791	104.4
2	0.32008	104.4
3	0.49453	104.4
2	0.27932	104.4
2	0.2833	104.4
2	0.27883	104.4
1	0.16551	104.4
1	0.06362	104.4
2	0.39414	104.4
2	0.16799	104.5
2	0.17346	104.5
1	0.15905	104.5
2	0.10089	104.5
2	0.13618	104.5
1	0.12177	104.6
2	0.33499	104.6
2	0.19881	104.6
3	0.4831	104.7
1	0.22515	104.7
3	0.36034	104.8
1	0.10437	104.9
1	0.19284	104.9
1	0.08648	104.9
2	0.20726	104.9
2	0.33698	104.9
2	0.37624	105.1
2	0.36779	105.1
2	0.38618	105.1
3	0.27932	105.2
3	0.27684	105.2
2	0.1173	105.2
3	0.44583	105.2
2	0.26441	105.2
3	0.22465	105.2
3	0.47366	105.2
1	0.10239	105.2
3	0.09891	105.4
1	0.18191	105.4
1	0.2331	105.4
1	0.14563	105.4
1	0.19732	105.4
1	0.35089	105.4
3	0.32555	105.5
3	0.33897	105.5
3	0.19384	105.5
1	0.14861	105.5
2	0.18241	105.5
2	0.25944	105.6
3	0.32654	105.6
1	0.15457	105.6
1	0.07455	105.6
1	0.0666	105.7
1	0.13419	105.7
1	0.09145	105.7
1	0.16103	105.7
1	0.16153	105.7
1	0.12773	105.7
1	0.0835	105.7
1	0.07306	105.7
1	0.13569	105.7
1	0.05666	105.7
1	0.05666	105.7
1	0.14612	105.7
1	0.23857	105.7
1	0.20278	105.7
1	0.09245	105.8
1	0.19185	105.8
2	0.25895	105.8
2	0.22266	105.8
2	0.25596	105.8
2	0.17644	105.8
2	0.24105	105.8
2	0.15358	105.8
2	0.21123	105.8
1	0.05517	105.8
1	0.06163	105.8
1	0.07505	105.9
1	0.10885	105.9
1	0.07107	105.9
2	0.11133	105.9
2	0.19881	105.9
2	0.20825	106.1
1	0.25746	106.2
2	0.44583	106.2
1	0.23907	106.2
1	0.29076	106.2
2	0.05467	106.2
2	0.08598	106.3
2	0.11978	106.3
2	0.06412	106.3
1	0.05765	106.3
1	0.06958	106.3
1	0.07604	106.4
2	0.07058	106.4
3	0.41501	106.4
2	0.05169	106.5
1	0.30268	106.5
2	0.40954	106.5
1	0.18638	106.6
1	0.15855	106.6
1	0.20875	106.6
2	0.26243	106.6
2	0.21074	106.6
2	0.25199	106.6
2	0.24453	106.6
2	0.20875	106.6
2	0.25696	106.7
2	0.3166	106.7
2	0.28231	106.7
1	0.10736	106.7
2	0.30417	106.8
2	0.26789	106.8
2	0.1993	106.8
2	0.27485	106.8
1	0.07306	106.8
1	0.07058	106.8
1	0.08101	106.9
3	0.20378	107
1	0.07803	107
3	0.27485	107
1	0.14911	107
3	0.19781	107
1	0.05368	107
1	0.06163	107
1	0.21173	107.1
2	0.08847	107.2
2	0.28032	107.2
2	0.22416	107.2
1	0.12922	107.2
2	0.2992	107.4
3	0.37177	107.4
2	0.37227	107.4
1	0.0507	107.4
2	0.3166	107.4
2	0.25298	107.5
3	0.41054	107.5
3	0.15308	107.5
2	0.34742	107.5
1	0.07306	107.5
2	0.41948	107.5
2	0.16899	107.6
1	0.11829	107.7
2	0.43091	107.7
2	0.22416	107.7
2	0.05915	107.7
1	0.15408	107.7
2	0.36481	107.7
1	0.16302	107.7
2	0.20477	107.7
1	0.17147	107.7
1	0.14115	107.7
1	0.17793	107.8
1	0.18042	107.8
1	0.15656	107.8
1	0.11581	107.8
1	0.09543	107.8
2	0.17147	107.8
2	0.17247	107.8
3	0.20676	107.8
1	0.20378	107.8
1	0.08201	107.9
1	0.08201	107.9
2	0.20129	107.9
3	0.2664	107.9
1	0.0507	108
2	0.18191	108.1
1	0.07157	108.1
2	0.11183	108.1
3	0.43837	108.2
2	0.15755	108.2
1	0.06958	108.2
2	0.31859	108.2
2	0.20825	108.2
1	0.12475	108.2
2	0.30716	108.2
3	0.27783	108.2
2	0.18638	108.2
1	0.17197	108.5
3	0.47614	108.5
3	0.39463	108.5
3	0.41998	108.5
1	0.0507	108.5
2	0.21223	108.7
1	0.09891	108.7
2	0.11183	108.7
2	0.15954	108.7
2	0.21471	108.7
1	0.11183	108.7
2	0.29821	108.8
2	0.34294	108.8
2	0.33897	108.8
2	0.31909	108.8
1	0.06014	108.8
2	0.33449	108.8
2	0.28728	108.8
2	0.28579	108.8
2	0.2341	108.8
2	0.22465	108.8
2	0.27883	108.9
2	0.27286	108.9
2	0.22913	108.9
1	0.10885	108.9
2	0.29324	108.9
1	0.06958	108.9
3	0.33748	108.9
1	0.09344	108.9
3	0.33598	108.9
1	0.08996	108.9
3	0.24602	108.9
2	0.1496	108.9
2	0.24404	108.9
2	0.20676	109
1	0.06064	109
3	0.44235	109
2	0.21819	109
2	0.22763	109
1	0.18588	109
1	0.20775	109
3	0.27932	109
3	0.25696	109
1	0.08946	109
1	0.13917	109
1	0.05169	109
3	0.43042	109
1	0.12127	109
1	0.17793	109
1	0.05119	109
3	0.42992	109
3	0.25249	109
1	0.05467	109
3	0.40954	109.1
2	0.36332	109.1
2	0.10089	109.1
1	0.05368	109.1
2	0.29573	109.2
2	0.2505	109.3
2	0.32058	109.3
2	0.14811	109.3
2	0.13917	109.3
2	0.14662	109.3
1	0.13419	109.4
1	0.10686	109.4
3	0.47664	109.4
1	0.08648	109.5
2	0.30915	109.5
3	0.42147	109.6
2	0.17992	109.7
2	0.1998	109.7
2	0.24851	109.7
1	0.17147	109.7
2	0.18191	109.8
2	0.35636	109.8
1	0.18837	109.8
2	0.30815	109.8
2	0.16402	109.8
2	0.38072	109.8
2	0.39911	109.8
2	0.084	109.8
3	0.45626	109.8
1	0.10835	109.8
3	0.36829	109.8
3	0.37624	109.8
3	0.25596	109.8
3	0.35785	109.8
3	0.42147	109.8
3	0.41402	109.9
3	0.41402	109.9
3	0.47714	109.9
3	0.34791	109.9
3	0.32356	109.9
3	0.44632	109.9
3	0.38618	109.9
3	0.40855	109.9
3	0.44533	109.9
2	0.35288	110.1
3	0.24702	110.1
2	0.29473	110.1
2	0.18241	110.1
3	0.27982	110.3
2	0.32207	110.4
2	0.07107	110.4
3	0.46471	110.4
1	0.12326	110.4
1	0.17793	110.4
1	0.11928	110.4
1	0.14662	110.4
1	0.17893	110.4
1	0.17942	110.4
1	0.06561	110.4
1	0.15557	110.4
1	0.08996	110.4
2	0.36282	110.5
1	0.17296	110.5
1	0.13668	110.6
1	0.18837	110.6
1	0.19632	110.6
1	0.22117	110.6
1	0.12078	110.6
3	0.41451	110.7
1	0.05616	110.7
1	0.18837	110.7
1	0.11133	110.7
1	0.09095	110.7
1	0.13519	110.7
1	0.19085	110.7
1	0.20626	110.7
1	0.18191	110.7
1	0.16948	110.7
1	0.21918	110.7
1	0.23757	110.7
1	0.20825	110.7
1	0.19235	110.8
1	0.13718	110.8
1	0.05716	110.8
2	0.40258	110.8
2	0.0999	110.8
2	0.09046	110.8
2	0.09891	110.9
2	0.42445	110.9
2	0.09245	110.9
2	0.06909	110.9
1	0.333	110.9
2	0.10586	111.1
2	0.11531	111.1
1	0.06759	111.2
2	0.33499	111.2
2	0.40258	111.2
3	0.36531	111.2
1	0.06113	111.2
3	0.47863	111.3
3	0.28628	111.3
3	0.47863	111.3
3	0.45477	111.3
1	0.2331	111.4
3	0.26889	111.4
3	0.47614	111.4
1	0.09791	111.4
1	0.06064	111.4
1	0.19682	111.4
1	0.17296	111.4
1	0.20527	111.4
1	0.05368	111.4
3	0.40258	111.4
3	0.23161	111.4
1	0.16849	111.4
3	0.24851	111.4
1	0.21918	111.4
3	0.20676	111.4
3	0.24205	111.4
1	0.05517	111.4
1	0.16153	111.5
3	0.49702	111.5
3	0.25149	111.5
3	0.46769	111.5
3	0.44831	111.5
1	0.11829	111.5
3	0.37425	111.5
3	0.46272	111.5
3	0.4667	111.5
3	0.42197	111.5
1	0.13618	111.6
1	0.20577	111.6
1	0.08648	111.8
1	0.07058	111.8
1	0.11233	112
2	0.31561	112
2	0.05765	112
1	0.1337	112
2	0.26044	112
2	0.21024	112.1
2	0.27187	112.3
2	0.10089	112.3
2	0.4001	112.4
1	0.07207	112.4
2	0.27584	112.5
1	0.12127	112.5
1	0.22217	112.5
2	0.08698	112.5
1	0.05119	112.6
2	0.19682	112.6
3	0.44384	112.6
3	0.29523	112.6
1	0.18091	112.8
2	0.07803	112.8
1	0.10636	112.8
3	0.42545	112.8
1	0.0825	112.9
1	0.10338	112.9
3	0.18588	112.9
2	0.1327	112.9
2	0.09245	112.9
2	0.16103	112.9
1	0.09791	112.9
3	0.41203	112.9
1	0.1496	112.9
2	0.32654	112.9
2	0.08648	112.9
1	0.11034	112.9
2	0.18688	112.9
2	0.3325	112.9
1	0.17744	112.9
3	0.07306	112.9
1	0.10089	112.9
1	0.13171	112.9
1	0.15706	112.9
1	0.10885	112.9
1	0.07406	113.1
2	0.39364	113.1
2	0.47913	113.1
2	0.46421	113.2
3	0.47614	113.2
3	0.45427	113.2
3	0.20875	113.2
1	0.14066	113.2
2	0.17396	113.2
1	0.18489	113.2
1	0.0994	113.4
2	0.34245	113.4
2	0.26044	113.4
2	0.40656	113.6
2	0.19583	113.6
3	0.49056	114.1
1	0.25696	114.1
3	0.47565	114.1
1	0.24155	114.1
1	0.05219	114.1
3	0.23608	114.1
1	0.25746	114.2
2	0.29523	114.3
3	0.46173	114.4
3	0.1839	114.4
1	0.06412	114.4
1	0.15805	114.4
2	0.20477	114.4
1	0.26938	114.4
1	0.22416	114.4
3	0.36282	114.4
3	0.43042	114.4
2	0.08002	114.5
2	0.22565	114.7
2	0.26789	114.7
2	0.12425	114.7
1	0.13867	114.7
2	0.40258	114.7
1	0.11531	114.7
2	0.24105	114.7
2	0.35487	114.7
1	0.06412	114.7
2	0.19632	114.8
2	0.13569	114.8
2	0.41402	114.9
2	0.3673	114.9
1	0.14761	114.9
1	0.13121	114.9
2	0.39314	114.9
2	0.1998	114.9
2	0.31064	114.9
1	0.14513	114.9
2	0.17147	114.9
1	0.12972	114.9
2	0.25298	114.9
1	0.20179	114.9
2	0.2495	115
1	0.0994	115
2	0.14016	115
2	0.12326	115
2	0.12078	115
3	0.44185	115
1	0.13569	115.1
3	0.34841	115.1
2	0.14811	115.1
2	0.18787	115.1
3	0.21123	115.1
3	0.45179	115.1
2	0.12624	115.1
2	0.0994	115.1
2	0.19881	115.1
3	0.30915	115.1
3	0.30716	115.1
2	0.20229	115.1
1	0.05467	115.1
2	0.30716	115.1
2	0.28877	115.1
3	0.34195	115.2
3	0.3335	115.2
3	0.17793	115.3
1	0.18091	115.3
3	0.35934	115.3
3	0.43191	115.4
1	0.14215	115.4
1	0.05567	115.4
1	0.2505	115.4
1	0.07008	115.4
1	0.22465	115.4
3	0.24851	115.5
3	0.29374	115.5
3	0.21571	115.5
1	0.05915	115.5
1	0.11282	115.5
2	0.12525	115.6
2	0.07555	115.6
1	0.07107	115.6
2	0.13419	115.6
2	0.15258	115.6
1	0.17396	115.6
2	0.16252	115.6
1	0.06312	115.6
1	0.13767	116
1	0.32306	116
3	0.47664	116
1	0.1998	116
2	0.34195	116
3	0.45179	116.4
2	0.09791	116.6
3	0.17048	116.6
3	0.05815	116.6
3	0.05765	116.6
1	0.11233	116.6
3	0.31113	116.6
1	0.25298	116.6
3	0.31163	116.6
1	0.07505	116.6
1	0.09046	116.7
1	0.10239	117
1	0.08946	117
2	0.37326	117
2	0.31064	117.1
1	0.09095	117.1
3	0.2992	117.1
1	0.10288	117.1
2	0.35785	117.2
1	0.09891	117.2
2	0.167	117.2
2	0.15905	117.2
1	0.13171	117.2
1	0.10686	117.2
1	0.09742	117.2
1	0.09891	117.3
1	0.08946	117.3
2	0.27485	117.3
3	0.34742	117.3
1	0.0825	117.3
3	0.4006	117.3
2	0.14612	117.4
2	0.12078	117.4
3	0.25845	117.7
3	0.29523	117.7
1	0.11034	117.7
3	0.2992	117.7
3	0.25944	117.7
3	0.49205	117.7
3	0.48161	117.7
2	0.18837	117.8
3	0.29771	117.9
2	0.38618	117.9
3	0.31561	118.1
1	0.05318	118.1
1	0.11431	118.2
2	0.16252	118.2
2	0.27982	118.2
2	0.23608	118.2
1	0.1163	118.3
1	0.09891	118.3
2	0.08748	118.3
2	0.15258	118.3
2	0.15805	118.3
2	0.27386	118.3
2	0.26839	118.3
2	0.2838	118.3
1	0.10239	118.3
3	0.20577	118.3
2	0.25845	118.3
2	0.26143	118.3
3	0.39811	118.4
1	0.06262	118.4
3	0.45875	118.4
2	0.15159	118.4
1	0.0825	118.4
3	0.47366	118.5
2	0.27087	118.5
2	0.21918	118.5
2	0.21918	118.5
2	0.28131	118.5
3	0.44682	118.5
3	0.42992	118.6
1	0.05765	118.7
1	0.0825	118.7
1	0.13519	118.7
1	0.08598	118.7
1	0.13072	118.7
1	0.08698	118.7
1	0.13171	118.7
1	0.05268	119.4
3	0.42247	119.4
1	0.07555	119.4
3	0.29473	119.6
1	0.12922	119.6
2	0.31958	119.9
2	0.30318	119.9
1	0.15358	119.9
2	0.18191	119.9
3	0.45974	120
2	0.23111	120.1
2	0.19583	120.3
3	0.22366	120.3
3	0.25845	120.3
3	0.40358	120.3
3	0.36581	120.4
1	0.15159	120.4
1	0.12326	120.4
2	0.334	120.5
3	0.36431	120.5
3	0.24652	120.5
1	0.1168	120.5
2	0.28479	120.6
3	0.16948	120.6
1	0.07455	120.6
1	0.07803	120.6
3	0.49254	120.7
2	0.18936	120.7
1	0.13817	120.7
2	0.08996	120.7
2	0.43141	120.7
2	0.44284	120.7
2	0.31561	120.7
2	0.05666	120.7
2	0.4006	120.7
1	0.10089	120.7
2	0.05666	120.7
1	0.09294	120.8
1	0.17445	121.2
1	0.05964	121.2
3	0.22167	121.2
2	0.29374	121.2
1	0.09394	121.3
2	0.41849	121.3
1	0.20477	121.3
2	0.28529	121.3
1	0.06312	121.5
1	0.07455	121.5
1	0.08996	122.6
3	0.10338	122.8
1	0.05915	122.9
1	0.09245	123.2
1	0.1839	123.2
1	0.07555	123.3
2	0.20378	123.3
1	0.07505	123.3
2	0.11034	123.3
2	0.1834	123.4
3	0.3837	123.4
1	0.13668	123.4
2	0.18837	123.4
2	0.19533	123.4
2	0.17048	123.5
3	0.35537	123.5
1	0.18936	123.5
2	0.06561	123.5
1	0.23062	123.7
1	0.05467	123.7
2	0.28877	123.7
1	0.06362	123.8
1	0.14513	123.8
1	0.41252	123.8
2	0.11183	124.1
1	0.06759	124.1
2	0.10089	124.1
3	0.49702	124.1
1	0.10636	124.1
2	0.22614	124.1
3	0.34891	124.1
1	0.14364	124.1
1	0.09195	124.1
2	0.15855	124.1
2	0.28777	124.1
2	0.13221	124.1
1	0.05915	124.1
1	0.08698	124.1
2	0.28926	124.1
1	0.15755	124.1
3	0.37326	124.1
1	0.13221	124.2
2	0.1829	124.2
1	0.23857	124.2
3	0.22018	124.3
2	0.28827	124.3
1	0.23062	124.5
1	0.0825	124.5
1	0.14463	124.5
1	0.07654	124.5
1	0.1004	124.5
1	0.10785	124.5
2	0.09394	124.7
2	0.2495	124.7
3	0.35239	124.7
2	0.33499	124.7
2	0.10736	124.7
3	0.36829	124.7
2	0.34543	124.7
2	0.2992	124.7
3	0.42097	124.7
1	0.09891	124.9
2	0.417	124.9
2	0.21272	124.9
1	0.09841	124.9
1	0.11083	125
2	0.43787	125
1	0.2326	125
2	0.35934	125
3	0.47763	125
1	0.10437	125
2	0.25497	125
3	0.47714	125
2	0.11829	125
2	0.28181	125
3	0.49404	125
2	0.15855	125
1	0.12326	125
1	0.17396	125
2	0.20179	125
2	0.15855	125
1	0.2162	125
2	0.37575	125
2	0.32356	125
2	0.20775	125
1	0.0502	125
1	0.05119	125
3	0.29274	125
2	0.15457	125
2	0.11282	125
2	0.27932	125
2	0.24105	125
2	0.1168	125
1	0.09046	125
1	0.12376	125
2	0.33151	125.1
2	0.25795	125.1
2	0.14016	125.1
2	0.18738	125.1
2	0.14115	125.1
2	0.14016	125.1
1	0.15755	125.1
2	0.17744	125.1
2	0.12227	125.1
2	0.27386	125.1
1	0.13618	125.1
3	0.35934	125.1
3	0.25845	125.2
1	0.10537	125.2
2	0.10437	125.2
2	0.10437	125.2
3	0.25149	125.3
2	0.09245	125.3
1	0.0502	125.3
1	0.05517	125.3
2	0.43837	125.3
2	0.42396	125.3
2	0.24006	125.5
1	0.12276	125.5
2	0.12575	125.5
3	0.22565	125.5
3	0.33151	125.5
1	0.05616	125.5
3	0.39264	125.5
1	0.16551	125.6
1	0.28032	125.6
2	0.0994	125.7
3	0.42296	125.8
1	0.18638	126
1	0.13519	126.1
1	0.11431	126.2
1	0.05219	126.8
1	0.38917	126.8
1	0.27237	126.8
1	0.11581	126.8
1	0.14215	126.8
1	0.20378	126.8
1	0.09592	126.9
1	0.10089	127.1
1	0.14563	127.3
3	0.24155	127.3
3	0.24155	127.3
1	0.1004	127.3
1	0.14811	127.6
3	0.19632	127.8
1	0.06362	127.8
3	0.12425	127.8
3	0.14761	128
1	0.08996	128
1	0.34245	128
1	0.12177	128
1	0.11183	128
1	0.1004	128
1	0.31412	128
1	0.21272	128
1	0.15258	128.1
1	0.06064	128.1
1	0.27237	128.1
1	0.40656	128.1
1	0.12674	128.1
3	0.37972	128.1
3	0.30815	128.1
1	0.08101	128.2
1	0.11133	128.2
1	0.08549	128.2
1	0.07256	128.2
3	0.17445	128.2
1	0.20278	128.2
1	0.20278	128.2
3	0.43688	128.3
1	0.07256	128.3
1	0.29026	128.3
1	0.06759	128.3
3	0.20477	128.3
3	0.28231	128.3
3	0.14264	128.3
1	0.22913	128.3
1	0.09046	128.3
1	0.14563	128.3
1	0.17296	128.3
1	0.12674	128.3
1	0.17793	128.3
3	0.30964	128.3
1	0.15159	128.3
3	0.36581	128.4
1	0.11879	128.4
3	0.40706	128.4
3	0.40706	128.4
1	0.1675	128.4
1	0.20825	128.4
1	0.1496	128.4
3	0.11481	128.4
3	0.20427	128.4
3	0.27883	128.4
3	0.24453	128.4
1	0.1327	128.4
3	0.30517	128.4
1	0.07157	128.4
1	0.20626	128.4
1	0.14811	128.4
